Restriction Id,Flow Routing Element Type,Flow Routing Element Id From,Flow Routing Element Id To,Flow Routing Element Id,Lower Vertical Limit,Upper Vertical Limit,FRA Point Type
UGUDUR500A,PT,NULL,NULL,KUFAN,NULL,NULL,EX
UGUR500A,PT,NULL,NULL,KUFAN,NULL,NULL,EX
LI100A,PT,NULL,NULL,KUGIX,NULL,NULL,I
LILI500D,PT,NULL,NULL,KUGIX,225,305,EX
EDMEYX500A,PT,NULL,NULL,KUMER,NULL,NULL,EX
EPUMKK500A,PT,NULL,NULL,KUNER,285,999,EX
DUWDUE500A,PT,NULL,NULL,KUNOD,NULL,NULL,EX
LGLG500A,PT,NULL,NULL,KUPIS,NULL,NULL,EX
LE100A,PT,NULL,NULL,KUREG,NULL,NULL,I
UK100A,PT,NULL,NULL,KUROR,NULL,NULL,I
UKUK500A,PT,NULL,NULL,KUROR,065,275,EX
UGDUGD500A,PT,NULL,NULL,KUSSA,NULL,NULL,EX
SECSEC500A,PT,NULL,NULL,KUTAK,NULL,NULL,EX
LI100A,PT,NULL,NULL,KUTID,NULL,NULL,I
LMLM500D,PT,NULL,NULL,KUTOS,NULL,NULL,EX
UK100A,PT,NULL,NULL,KUVAL,NULL,NULL,I
LHLZN500A,PT,NULL,NULL,KUVEX,NULL,NULL,EX
GCLPPO500A,PT,NULL,NULL,KUXOV,NULL,NULL,EX
UK100A,PT,NULL,NULL,KUZBO,NULL,NULL,I
LK100A,PT,NULL,NULL,LABUK,NULL,NULL,I
EYEY500D,PT,NULL,NULL,LAFAT,NULL,NULL,EX
UMMVBL500A,PT,NULL,NULL,LAFAT,095,999,EX
SEEFRA100A,PT,NULL,NULL,LAHOR,NULL,NULL,I
BLUMKK500A,PT,NULL,NULL,LAKOD,095,999,EX
LI100A,PT,NULL,NULL,LAKOX,NULL,NULL,I
LCHE500A,PT,NULL,NULL,LAKTO,NULL,NULL,EX
EDUESE500A,PT,NULL,NULL,LALUK,NULL,NULL,EX
UKUKOV500A,PT,NULL,NULL,LAMEX,275,999,EX
EDUU100W,PT,NULL,NULL,LAMGO,NULL,NULL,I
LRLR500A,PT,NULL,NULL,LAMIT,NULL,NULL,EX
NEFRAX100A,PT,NULL,NULL,LAMLU,NULL,NULL,I
LILI500D,PT,NULL,NULL,LAMPO,225,305,EX
EDLOLJ501A,PT,NULL,NULL,LAMSI,NULL,NULL,EX
LS100A,PT,NULL,NULL,LAMUR,NULL,NULL,I
LFBB100A,PT,NULL,NULL,LAMUT,NULL,NULL,I
LILI500D,PT,NULL,NULL,LANLI,225,305,EX
LILI500D,PT,NULL,NULL,LANNO,225,305,EX
EGTTW100A,PT,NULL,NULL,LANPI,NULL,NULL,I
LOLJLK501A,PT,NULL,NULL,LANUX,NULL,NULL,EX
EPNE501A,PT,NULL,NULL,LARMA,NULL,NULL,EX
LPPCLE500A,PT,NULL,NULL,LASIB,245,999,EX
EIEGGX500A,PT,NULL,NULL,LASNO,NULL,NULL,EX
LILG500A,PT,NULL,NULL,LATAN,NULL,NULL,EX
LELFBB500A,PT,NULL,NULL,LATEK,195,999,EX
EDLOLJ501A,PT,NULL,NULL,LATLO,NULL,NULL,EX
EDUSEC500A,PT,NULL,NULL,LATLO,NULL,NULL,EX
BLUMKK500A,PT,NULL,NULL,LATMI,095,999,EX
BL100A,PT,NULL,NULL,LAVPI,NULL,NULL,I
LFBB100A,PT,NULL,NULL,LAVRA,NULL,NULL,I
LFBBLU500A,PT,NULL,NULL,LAVRA,NULL,NULL,EX
LILI500A,PT,NULL,NULL,LEBNU,225,305,EX
EGTTW100A,PT,NULL,NULL,LEDGO,NULL,NULL,I
LI100A,PT,NULL,NULL,LEDKO,NULL,NULL,I
LI100A,PT,NULL,NULL,LEDRO,NULL,NULL,I
LOLJLK500A,PT,NULL,NULL,LEDVA,NULL,NULL,EX
EDUU100N,PT,NULL,NULL,LEGSA,NULL,NULL,I
LFRRLU500A,PT,NULL,NULL,LELNA,NULL,NULL,EX
EGTTW100A,PT,NULL,NULL,LEMGU,NULL,NULL,I
LRCKLR500A,PT,NULL,NULL,LEMPA,NULL,NULL,EX
SEEFRA100A,PT,NULL,NULL,LEMPA,NULL,NULL,I
LFRRLU500A,PT,NULL,NULL,LENSU,NULL,NULL,EX
GMACLP500A,PT,NULL,NULL,LEPRU,NULL,NULL,EX
LFBB100A,PT,NULL,NULL,LERGA,NULL,NULL,I
SEESEC500A,PT,NULL,NULL,LETNI,NULL,NULL,EX
LILI500A,PT,NULL,NULL,LIBRO,225,305,EX
LILI500A,PT,NULL,NULL,LIKNO,225,305,EX
LE100A,PT,NULL,NULL,LIMTU,NULL,NULL,I
BL100A,PT,NULL,NULL,LIMVI,NULL,NULL,I
UK100A,PT,NULL,NULL,LINDU,NULL,NULL,I
NEBL500A,PT,NULL,NULL,LISGO,NULL,NULL,EX
LELE500D,PT,NULL,NULL,LOBAR,NULL,NULL,EX
LILI500D,PT,NULL,NULL,LOBSI,225,305,EX
EP100A,PT,NULL,NULL,LODBO,NULL,NULL,I
LILI500D,PT,NULL,NULL,LOGDI,225,305,EX
EDUU100W,PT,NULL,NULL,LOHRE,NULL,NULL,I
LOLJLK501A,PT,NULL,NULL,LOKVU,NULL,NULL,EX
GC100A,PT,NULL,NULL,LOMAS,NULL,NULL,I
LI100A,PT,NULL,NULL,LOMED,NULL,NULL,I
LILI500A,PT,NULL,NULL,LOMED,225,305,EX
YXEK500A,PT,NULL,NULL,LOMPU,NULL,NULL,EX
EDUU100E,PT,NULL,NULL,LONLI,NULL,NULL,I
SECSEC500D,PT,NULL,NULL,LOPKU,NULL,NULL,EX
LGLI500A,PT,NULL,NULL,LORNO,NULL,NULL,EX
LELFRR500A,PT,NULL,NULL,LOTEE,195,999,EX
NEFRAX100A,PT,NULL,NULL,LOTWA,NULL,NULL,I
UMUK500A,PT,NULL,NULL,LOVIK,275,999,EX
BL100A,PT,NULL,NULL,LUBEN,NULL,NULL,I
SEEFRA100A,PT,NULL,NULL,LUGEB,NULL,NULL,I
UKUK500D,PT,NULL,NULL,LULAP,095,275,EX
EDMM100S,PT,NULL,NULL,LULAR,NULL,NULL,I
EGTTEI501A,PT,NULL,NULL,LULOX,NULL,NULL,EX
LILI500D,PT,NULL,NULL,LUNAR,225,305,EX
BLNE500A,PT,NULL,NULL,LUNIT,NULL,NULL,EX
NEBL500A,PT,NULL,NULL,LUNIT,NULL,NULL,EX
EP100A,PT,NULL,NULL,LUNUK,NULL,NULL,I
LILI500A,PT,NULL,NULL,LUPOS,225,305,EX
NEFRAX100A,PT,NULL,NULL,LURAP,NULL,NULL,I
UGUR500A,PT,NULL,NULL,LURIS,NULL,NULL,EX
EDUU100E,PT,NULL,NULL,LUROS,NULL,NULL,I
LI100A,PT,NULL,NULL,LURUT,NULL,NULL,I
LILI500A,PT,NULL,NULL,LURUT,225,305,EX
EPNE500A,PT,NULL,NULL,LUSID,NULL,NULL,EX
EP100A,PT,NULL,NULL,LUSUL,NULL,NULL,I
LFYX500A,PT,NULL,NULL,LUTAX,NULL,NULL,EX
LILI500D,PT,NULL,NULL,LUTOR,225,305,EX
DALE500A,PT,NULL,NULL,LUXUR,NULL,NULL,EX
LM100A,PT,NULL,NULL,MABOX,NULL,NULL,I
LG100A,PT,NULL,NULL,MADEX,NULL,NULL,I
SECSEC500A,PT,NULL,NULL,MAGAM,NULL,NULL,EX
NEFRAX100A,PT,NULL,NULL,MAGIR,NULL,NULL,I
NEFRAX100A,PT,NULL,NULL,MAKEL,NULL,NULL,I
LTFMLB500A,PT,NULL,NULL,MAKOL,175,245,EX
LTSEE500A,PT,NULL,NULL,MAKOL,245,999,EX
LFBBLU500A,PT,NULL,NULL,MAKOX,NULL,NULL,EX
EGPX100A,PT,NULL,NULL,MAKUX,NULL,NULL,I
LI100A,PT,NULL,NULL,MALAV,NULL,NULL,I
LI100A,PT,NULL,NULL,MALOG,NULL,NULL,I
LI100A,PT,NULL,NULL,MAMAR,NULL,NULL,I
UG100A,PT,NULL,NULL,MAQQO,NULL,NULL,I
LI100A,PT,NULL,NULL,MAREL,NULL,NULL,I
LILI500A,PT,NULL,NULL,MAREL,225,305,EX
SECSEC500D,PT,NULL,NULL,MARIL,NULL,NULL,EX
LE100A,PT,NULL,NULL,MARTA,NULL,NULL,I
EP100A,PT,NULL,NULL,MASIV,NULL,NULL,I
EDAEDA500E,PT,NULL,NULL,MASOR,NULL,NULL,EX
LILI500A,PT,NULL,NULL,MASOT,225,305,EX
SECSI100A,PT,NULL,NULL,MASUR,NULL,NULL,I
UBUGUD500A,PT,NULL,NULL,MATAL,NULL,NULL,EX
LE100A,PT,NULL,NULL,MATEX,NULL,NULL,I
LRLR500D,PT,NULL,NULL,MAVIT,NULL,NULL,EX
SEEFRA100A,PT,NULL,NULL,MAXOV,NULL,NULL,I
SECSI100A,PT,NULL,NULL,MEDEL,NULL,NULL,I
EGTTW100A,PT,NULL,NULL,MEDOG,NULL,NULL,I
LILI500A,PT,NULL,NULL,MEGAN,225,305,EX
LE100A,PT,NULL,NULL,MELON,NULL,NULL,I
LCLC500A,PT,NULL,NULL,MEZUS,NULL,NULL,EX
LKLOLJ501A,PT,NULL,NULL,MIKOV,NULL,NULL,EX
DUNDUE500A,PT,NULL,NULL,MILGU,NULL,NULL,EX
LI100A,PT,NULL,NULL,MINKA,NULL,NULL,I
LFBB100A,PT,NULL,NULL,MINPA,NULL,NULL,I
SEEFRA100A,PT,NULL,NULL,MIRON,NULL,NULL,I
LILI500A,PT,NULL,NULL,MISPO,225,305,EX
LI100A,PT,NULL,NULL,MOBDO,NULL,NULL,I
SEEFRA100A,PT,NULL,NULL,MOBLU,NULL,NULL,I
LR100A,PT,NULL,NULL,MOBRA,NULL,NULL,I
UKUK500D,PT,NULL,NULL,MODEZ,035,275,EX
EGPX100A,PT,NULL,NULL,MODGO,NULL,NULL,I
LILI500A,PT,NULL,NULL,MOGBO,225,305,EX
EISN100A,PT,NULL,NULL,MOGLO,NULL,NULL,I
UK100A,PT,NULL,NULL,MOGRI,NULL,NULL,I
UKOUKO500A,PT,NULL,NULL,MOKAD,085,275,EX
YX100A,PT,NULL,NULL,MOKUM,NULL,NULL,I
SEEFRA100A,PT,NULL,NULL,MOLID,NULL,NULL,I
LS100A,PT,NULL,NULL,MOLUS,NULL,NULL,I
LI100A,PT,NULL,NULL,MOLUX,NULL,NULL,I
EGTWEG500A,PT,NULL,NULL,MONTY,NULL,NULL,EX
LGLG500A,PT,NULL,NULL,MONUV,NULL,NULL,EX
EDLS500A,PT,NULL,NULL,MOPAN,NULL,NULL,EX
LE100A,PT,NULL,NULL,MOPAS,NULL,NULL,I
EGTTEI502A,PT,NULL,NULL,MOPAT,NULL,NULL,EX
LRLH555T,PT,NULL,NULL,MOPUG,NULL,NULL,EX
LFMMLE500A,PT,NULL,NULL,MORSS,NULL,NULL,EX
SECSEC500D,PT,NULL,NULL,MOSAV,NULL,NULL,EX
LRLB500A,PT,NULL,NULL,MOSOP,NULL,NULL,EX
SEEFRA100A,PT,NULL,NULL,MOSOP,NULL,NULL,I
LI100A,PT,NULL,NULL,MOVOR,NULL,NULL,I
LFRR100A,PT,NULL,NULL,MUREL,195,999,I
UK100A,PT,NULL,NULL,NALAD,NULL,NULL,I
BIEGPX500A,PT,NULL,NULL,NALAN,NULL,NULL,EX
EDUU100E,PT,NULL,NULL,NAMUB,NULL,NULL,I
BL100A,PT,NULL,NULL,NAPOT,NULL,NULL,I
LFBB100A,PT,NULL,NULL,NARAK,NULL,NULL,I
LFBBLU500A,PT,NULL,NULL,NARAK,NULL,NULL,EX
LRLH555Y,PT,NULL,NULL,NARKA,NULL,NULL,EX
NEFRAX100A,PT,NULL,NULL,NATET,NULL,NULL,I
SEEFRA100A,PT,NULL,NULL,NATIV,NULL,NULL,I
LI100A,PT,NULL,NULL,NAVAG,NULL,NULL,I
LILI500D,PT,NULL,NULL,NAVAG,225,305,EX
BL100A,PT,NULL,NULL,NAVDI,NULL,NULL,I
LK100A,PT,NULL,NULL,NAVEK,NULL,NULL,I
EGPX100A,PT,NULL,NULL,NAVEL,NULL,NULL,I
LB100A,PT,NULL,NULL,NAVOD,NULL,NULL,I
EP100A,PT,NULL,NULL,NAVUR,NULL,NULL,I
LILI500A,PT,NULL,NULL,NAXAV,225,305,EX
EYBL500A,PT,NULL,NULL,NEDAM,NULL,NULL,EX
LI100A,PT,NULL,NULL,NEDED,NULL,NULL,I
UBUGUD500A,PT,NULL,NULL,NEGAN,NULL,NULL,EX
LI100A,PT,NULL,NULL,NEGIK,NULL,NULL,I
LS100A,PT,NULL,NULL,NEGRA,NULL,NULL,I
LHLDLY500A,PT,NULL,NULL,NEKIN,NULL,NULL,EX
SEESEC500A,PT,NULL,NULL,NEKIN,NULL,NULL,EX
LRARLR500A,PT,NULL,NULL,NEKUL,NULL,NULL,EX
LILI500A,PT,NULL,NULL,NELDA,225,305,EX
LBLB500A,PT,NULL,NULL,NENKO,NULL,NULL,EX
EDUU100E,PT,NULL,NULL,NENUM,NULL,NULL,I
NEFRAX100A,PT,NULL,NULL,NEPEX,NULL,NULL,I
LILI500A,PT,NULL,NULL,NERAR,225,305,EX
LR100A,PT,NULL,NULL,NERDI,NULL,NULL,I
SEEFRA100A,PT,NULL,NULL,NETED,NULL,NULL,I
NEFRAX100A,PT,NULL,NULL,NETIX,NULL,NULL,I
SECSEC500D,PT,NULL,NULL,NETKO,NULL,NULL,EX
LR100A,PT,NULL,NULL,NETUL,NULL,NULL,I
SECSI100A,PT,NULL,NULL,NEVAK,NULL,NULL,I
LI100A,PT,NULL,NULL,NEVMO,NULL,NULL,I
LMLM500A,PT,NULL,NULL,NEVNA,NULL,NULL,EX
LILI500A,PT,NULL,NULL,NEVNI,225,305,EX
LE100A,PT,NULL,NULL,NEXAS,NULL,NULL,I
LMLM500A,PT,NULL,NULL,NIBLO,NULL,NULL,EX
YX100A,PT,NULL,NULL,NIGUG,NULL,NULL,I
UKUK500A,PT,NULL,NULL,NIKIG,065,275,EX
BL100A,PT,NULL,NULL,NIKMI,NULL,NULL,I
SECSEC500A,PT,NULL,NULL,NILKU,NULL,NULL,EX
SECSEC500D,PT,NULL,NULL,NILKU,NULL,NULL,EX
LM100A,PT,NULL,NULL,NIMAN,NULL,NULL,I
LH100A,PT,NULL,NULL,NIPUR,NULL,NULL,I
YX100A,PT,NULL,NULL,NIRDU,NULL,NULL,I
EGTTW100A,PT,NULL,NULL,NIRIF,NULL,NULL,I
UKUK500D,PT,NULL,NULL,NIROV,045,275,EX
GMACGM500A,PT,NULL,NULL,NISBA,NULL,NULL,EX
LI100A,PT,NULL,NULL,NISUV,NULL,NULL,I
LILI500D,PT,NULL,NULL,NISUV,225,305,EX
SECSEC500D,PT,NULL,NULL,NISVA,NULL,NULL,EX
EGPX100A,PT,NULL,NULL,NIVUN,NULL,NULL,I
UKUKOV500A,PT,NULL,NULL,NOLDU,275,999,EX
LTUGUD500A,PT,NULL,NULL,NOLGA,NULL,NULL,EX
LILI500A,PT,NULL,NULL,NOLSI,155,305,EX
DUWDMS500A,PT,NULL,NULL,NOMBO,NULL,NULL,EX
YXEDME500A,PT,NULL,NULL,NOMKA,NULL,NULL,EX
LRLR500D,PT,NULL,NULL,NOPTI,NULL,NULL,EX
SECSI100A,PT,NULL,NULL,NORPI,NULL,NULL,I
NEFRAX100A,PT,NULL,NULL,NORTU,NULL,NULL,I
LILI500D,PT,NULL,NULL,NOTRI,225,305,EX
NEFRAX100A,PT,NULL,NULL,NOVRI,NULL,NULL,I
BL100A,PT,NULL,NULL,NUBLI,NULL,NULL,I
LELE500A,PT,NULL,NULL,NUBLO,NULL,NULL,EX
LRLU501A,PT,NULL,NULL,NUNTA,NULL,NULL,EX
LU100A,PT,NULL,NULL,NUNTA,NULL,NULL,I
SEEFRA100A,PT,NULL,NULL,NUNTA,NULL,NULL,I
SEELU500A,PT,NULL,NULL,NUNTA,NULL,NULL,EX
SECSI100A,PT,NULL,NULL,OBAGI,NULL,NULL,I
BL100A,PT,NULL,NULL,OBALU,NULL,NULL,I
LRLR500A,PT,NULL,NULL,OBARA,NULL,NULL,EX
LRLR500D,PT,NULL,NULL,OBARA,NULL,NULL,EX
LILI500D,PT,NULL,NULL,OBAXU,225,305,EX
EDUU100W,PT,NULL,NULL,OBIGA,NULL,NULL,I
BL100A,PT,NULL,NULL,OBOSO,NULL,NULL,I
LI100A,PT,NULL,NULL,OBUXA,NULL,NULL,I
GC100A,PT,NULL,NULL,ODEGI,NULL,NULL,I
NEFRAX100A,PT,NULL,NULL,ODHAF,NULL,NULL,I
LILI500A,PT,NULL,NULL,ODINA,225,305,EX
LILI500D,PT,NULL,NULL,ODINA,225,305,EX
LK100A,PT,NULL,NULL,ODLIV,NULL,NULL,I
EDLK500A,PT,NULL,NULL,ODOMO,NULL,NULL,EX
NEFRAX100A,PT,NULL,NULL,ODPAR,NULL,NULL,I
EGPX100A,PT,NULL,NULL,ODPEX,NULL,NULL,I
EP100A,PT,NULL,NULL,OGDAV,NULL,NULL,I
LILI500D,PT,NULL,NULL,OGLAK,225,305,EX
YXEDUW500A,PT,NULL,NULL,OGLOR,NULL,NULL,EX
SECSI100A,PT,NULL,NULL,OGODI,NULL,NULL,I
LI100A,PT,NULL,NULL,OGOVU,NULL,NULL,I
LILI500A,PT,NULL,NULL,OGPUD,225,305,EX
LH100A,PT,NULL,NULL,OGVUN,NULL,NULL,I
LFBB100A,PT,NULL,NULL,OKABI,NULL,NULL,I
LHSEC500A,PT,NULL,NULL,OKANA,NULL,NULL,EX
LI100A,PT,NULL,NULL,OKBIS,NULL,NULL,I
LILI500D,PT,NULL,NULL,OKDEB,225,305,EX
LFFF100A,PT,NULL,NULL,OKEPI,NULL,NULL,I
SEEFRA100A,PT,NULL,NULL,OKLIV,NULL,NULL,I
LH100A,PT,NULL,NULL,OKORA,NULL,NULL,I
LILI500D,PT,NULL,NULL,OKTAV,225,305,EX
LH100A,PT,NULL,NULL,OLATI,NULL,NULL,I
NEUU500A,PT,NULL,NULL,OLEMA,NULL,NULL,EX
LGLI500A,PT,NULL,NULL,OLGAT,NULL,NULL,EX
EP100A,PT,NULL,NULL,OLKIN,NULL,NULL,I
HLLM500A,PT,NULL,NULL,OLMAX,NULL,NULL,EX
LE100A,PT,NULL,NULL,OLMIR,NULL,NULL,I
EP100A,PT,NULL,NULL,OLNED,NULL,NULL,I
LELFBB500A,PT,NULL,NULL,OLOXO,195,999,EX
LILI500A,PT,NULL,NULL,OMAKU,225,305,EX
EP100A,PT,NULL,NULL,OMAVA,NULL,NULL,I
EDUU100E,PT,NULL,NULL,OMELO,NULL,NULL,I
LE100A,PT,NULL,NULL,OMILU,NULL,NULL,I
SEEFRA100A,PT,NULL,NULL,OMISU,NULL,NULL,I
EGGXEI500A,PT,NULL,NULL,OMOKO,NULL,NULL,EX
EGPXGX500A,PT,NULL,NULL,ORTAV,NULL,NULL,EX
NEBO500A,PT,NULL,NULL,ORTEN,NULL,NULL,EX
LR100A,PT,NULL,NULL,ORTIP,175,245,I
UK100A,PT,NULL,NULL,ORTUL,NULL,NULL,I
SEEFRA100A,PT,NULL,NULL,ORTYN,NULL,NULL,I
SECSI100A,PT,NULL,NULL,ORVAT,NULL,NULL,I
LI100A,PT,NULL,NULL,ORVEX,NULL,NULL,I
LILI500D,PT,NULL,NULL,ORVEX,225,305,EX
LR100A,PT,NULL,NULL,ORXIK,NULL,NULL,I
BL100A,PT,NULL,NULL,OSBUG,NULL,NULL,I
LI100A,PT,NULL,NULL,OSBUL,NULL,NULL,I
NEFRAX100A,PT,NULL,NULL,OSDOD,NULL,NULL,I
LHLDLY500A,PT,NULL,NULL,OSDUK,NULL,NULL,EX
LHSEC500A,PT,NULL,NULL,OSDUK,NULL,NULL,EX
EIEIDW500A,PT,NULL,NULL,OSGAR,NULL,NULL,EX
NEFRAX100A,PT,NULL,NULL,OSKIR,NULL,NULL,I
GMACLP500A,PT,NULL,NULL,OSLAD,NULL,NULL,EX
LPGMAC500A,PT,NULL,NULL,OSLAD,NULL,NULL,EX
EGPX100A,PT,NULL,NULL,OSLEL,NULL,NULL,I
SEEFRA100A,PT,NULL,NULL,OSLEN,NULL,NULL,I
LELE500D,PT,NULL,NULL,OSLEP,NULL,NULL,EX
SECSEC500D,PT,NULL,NULL,OSLUD,NULL,NULL,EX
DTLI500A,PT,NULL,NULL,OSMAR,NULL,NULL,EX
LIDT500A,PT,NULL,NULL,OSMAR,NULL,NULL,EX
EP100A,PT,NULL,NULL,OSMAT,NULL,NULL,I
LILI500A,PT,NULL,NULL,OSMOX,225,305,EX
LILI500D,PT,NULL,NULL,OSMOX,225,305,EX
SECSI100A,PT,NULL,NULL,OSPEN,NULL,NULL,I
LB100A,PT,NULL,NULL,OSTEX,NULL,NULL,I
LBLB500A,PT,NULL,NULL,OSTOV,NULL,NULL,EX
EDUU100E,PT,NULL,NULL,OSTRA,NULL,NULL,I
LC100A,PT,NULL,NULL,OTESA,NULL,NULL,I
LCLG501A,PT,NULL,NULL,OTHON,NULL,NULL,EX
LILI500A,PT,NULL,NULL,OTKEK,225,305,EX
LILI500D,PT,NULL,NULL,OTKEK,225,305,EX
LBLB500A,PT,NULL,NULL,OTKOK,NULL,NULL,EX
EGTWEG500A,PT,NULL,NULL,OTMET,NULL,NULL,EX
LI100A,PT,NULL,NULL,OTMUV,NULL,NULL,I
LI100A,PT,NULL,NULL,OTNUN,NULL,NULL,I
LG100A,PT,NULL,NULL,OTREX,NULL,NULL,I
LFBB100A,PT,NULL,NULL,OVDIL,NULL,NULL,I
LFBBUL500A,PT,NULL,NULL,OVDIL,NULL,NULL,EX
EGTTW100A,PT,NULL,NULL,OXCUD,NULL,NULL,I
EGEGTW500A,PT,NULL,NULL,OXLOW,NULL,NULL,EX
LKEP501A,PT,NULL,NULL,PADKA,NULL,NULL,EX
UKUR500A,PT,NULL,NULL,PALER,275,999,EX
SECSEC500D,PT,NULL,NULL,PALEZ,NULL,NULL,EX
LHSEC500A,PT,NULL,NULL,PARAK,NULL,NULL,EX
YX100A,PT,NULL,NULL,PARYD,NULL,NULL,I
UK100A,PT,NULL,NULL,PEKIT,NULL,NULL,I
UKUK500A,PT,NULL,NULL,PEKIT,065,275,EX
UKUK500D,PT,NULL,NULL,PEKIT,045,275,EX
EP100A,PT,NULL,NULL,PEKOT,NULL,NULL,I
LG100A,PT,NULL,NULL,PELAS,NULL,NULL,I
LI100A,PT,NULL,NULL,PELEG,NULL,NULL,I
LILI500A,PT,NULL,NULL,PELEN,225,305,EX
SEEFRA100A,PT,NULL,NULL,PELES,NULL,NULL,I
EIEIDW500A,PT,NULL,NULL,PELIG,NULL,NULL,EX
LR100A,PT,NULL,NULL,PELUR,NULL,NULL,I
SEEFRA100A,PT,NULL,NULL,PELUR,NULL,NULL,I
BL100A,PT,NULL,NULL,PELUT,NULL,NULL,I
LILI500D,PT,NULL,NULL,PEMAR,225,305,EX
LKPRLK500A,PT,NULL,NULL,PEMEL,NULL,NULL,EX
SEEFRA100A,PT,NULL,NULL,PEMEL,245,999,I
LRLR500A,PT,NULL,NULL,PEMOK,NULL,NULL,EX
BL100A,PT,NULL,NULL,PENEX,NULL,NULL,I
NEFRAX100A,PT,NULL,NULL,PENIP,NULL,NULL,I
NEFRAX100A,PT,NULL,NULL,PENNO,NULL,NULL,I
BLES501A,PT,NULL,NULL,PENOR,NULL,NULL,EX
EPNE501A,PT,NULL,NULL,PENOR,NULL,NULL,EX
NEEG501A,PT,NULL,NULL,PENUN,NULL,NULL,EX
LILI500A,PT,NULL,NULL,PEPAG,225,305,EX
UK100A,PT,NULL,NULL,PEPIL,NULL,NULL,I
LILI500A,PT,NULL,NULL,PEPIX,185,305,EX
EGTTW100A,PT,NULL,NULL,PEPZE,NULL,NULL,I
LILI500D,PT,NULL,NULL,PERAV,225,305,EX
UK100A,PT,NULL,NULL,PEREV,NULL,NULL,I
BLEDWE501A,PT,NULL,NULL,PESEL,NULL,NULL,EX
EPEDUN500A,PT,NULL,NULL,PESEL,NULL,NULL,EX
EPEDWE501A,PT,NULL,NULL,PESEL,NULL,NULL,EX
SECSI100A,PT,NULL,NULL,PESUT,NULL,NULL,I
SECSEC500A,PT,NULL,NULL,PETAK,NULL,NULL,EX
SECSI100A,PT,NULL,NULL,PETAK,NULL,NULL,I
LELPPC500A,PT,NULL,NULL,PETEK,245,999,EX
YX100A,PT,NULL,NULL,PETIK,NULL,NULL,I
LISEC500A,PT,NULL,NULL,PEVAL,NULL,NULL,EX
NEFRAX100A,PT,NULL,NULL,PEVEB,NULL,NULL,I
SECSEC500A,PT,NULL,NULL,PEVON,NULL,NULL,EX
LI100A,PT,NULL,NULL,PIKEL,NULL,NULL,I
EDUU100W,PT,NULL,NULL,PILAM,NULL,NULL,I
LRCKLR500A,PT,NULL,NULL,PILAT,NULL,NULL,EX
LELE500D,PT,NULL,NULL,PIMOS,NULL,NULL,EX
LFBB100A,PT,NULL,NULL,PIMQO,NULL,NULL,I
SECSI100A,PT,NULL,NULL,PINQI,NULL,NULL,I
LELPPC500A,PT,NULL,NULL,PIREN,245,999,EX
SEEFRA100A,PT,NULL,NULL,PIRIG,NULL,NULL,I
LOLJLK501A,PT,NULL,NULL,PISAM,NULL,NULL,EX
YXEDUW500A,PT,NULL,NULL,PITES,NULL,NULL,EX
NEFRAX100A,PT,NULL,NULL,PIVIV,NULL,NULL,I
NEFRAX100A,PT,NULL,NULL,POBEL,NULL,NULL,I
BL100A,PT,NULL,NULL,POBOK,NULL,NULL,I
UK100A,PT,NULL,NULL,POBUV,NULL,NULL,I
EP100A,PT,NULL,NULL,PODAN,NULL,NULL,I
SECSEC500D,PT,NULL,NULL,PODOB,NULL,NULL,EX
EDMDUN500A,PT,NULL,NULL,POGAB,NULL,NULL,EX
LULR500A,PT,NULL,NULL,POGAV,NULL,NULL,EX
LILI500D,PT,NULL,NULL,POKAV,225,305,EX
NEBL500A,PT,NULL,NULL,POKEN,NULL,NULL,EX
LFRR100A,PT,NULL,NULL,POZOF,195,999,I
LILI500D,PT,NULL,NULL,POZZO,225,305,EX
LELE500A,PT,NULL,NULL,PRADO,NULL,NULL,EX
EDLOLJ500A,PT,NULL,NULL,RADIZ,NULL,NULL,EX
EDMSEC500A,PT,NULL,NULL,RADIZ,NULL,NULL,EX
LELE500D,PT,NULL,NULL,RAFOL,NULL,NULL,EX
YXLF500A,PT,NULL,NULL,RASCA,NULL,NULL,EX
SECSEC500D,PT,NULL,NULL,RASIN,NULL,NULL,EX
UUNE500A,PT,NULL,NULL,RATLA,NULL,NULL,EX
EGPXGX500A,PT,NULL,NULL,RATSU,NULL,NULL,EX
SECSEC500A,PT,NULL,NULL,RAVAK,NULL,NULL,EX
EDMSLS500A,PT,NULL,NULL,RAVED,NULL,NULL,EX
UGDUGD500A,PT,NULL,NULL,REBLO,NULL,NULL,EX
LELE500D,PT,NULL,NULL,REBUL,NULL,NULL,EX
SEEFRA100A,PT,NULL,NULL,REDSI,NULL,NULL,I
UK100A,PT,NULL,NULL,RELNO,NULL,NULL,I
SECEDU500A,PT,NULL,NULL,RENKA,NULL,NULL,EX
EDAEDA500E,PT,NULL,NULL,RENKI,NULL,NULL,EX
EDAEDA500H,PT,NULL,NULL,RENKI,NULL,NULL,EX
LMLM500D,PT,NULL,NULL,REPTA,NULL,NULL,EX
SEEFRA100A,PT,NULL,NULL,REPTO,NULL,NULL,I
UKOVLR500A,PT,NULL,NULL,RETRO,NULL,NULL,EX
LKLK501A,PT,NULL,NULL,RIBSI,NULL,NULL,EX
LE100A,PT,NULL,NULL,RIDAV,NULL,NULL,I
LELE500A,PT,NULL,NULL,RIDAV,NULL,NULL,EX
